planner,instance,num_holes,num_hole_vertices,cost,sweep_distance,v_max,a_max,num_nodes,num_edges,num_cells,decomposition,edge_creation,line_sweeps,node_creation,poly_offset,polygon_adjacency,pruning,setup_solver,solve,sweep_graph,timer_setup_total,timer_solve_total
our_bcd,1/0033,1,4,1472.2,3,3,1,16,192,4,0.0273858,0.00264943,0.070064,0.0148369,0.00366165,0.000591656,0.0048301,1.41e-07,0.00717912,0.0934987,0.12515,0.00718011
our_tcd,1/0033,1,4,1563.6,3,3,1,28,640,6,0.031716,0.00973642,0.108435,0.0249566,0.00486416,0.00127086,0.010056,1.93e-07,0.00908621,0.154596,0.192455,0.00908718
one_dir_gkma,1/0033,1,4,1489.85,3,3,1,4,12,4,0.0250357,0.000236311,0.00574161,0.00167629,0.00382157,0.000550336,0.00015152,1.78e-07,0.00695044,0.00880777,0.038231,0.00695244
gtsp_exact,1/0033,1,4,1472.2,3,3,1,16,192,4,0.0270439,0.00266829,0.0697274,0.0148642,0.00366201,0.000559172,0.00480038,5.5573e-05,0.0485118,0.0931699,0.124502,0.0485179
one_dir_exact,1/0033,1,4,1489.85,3,3,1,4,12,4,0.0251336,0.000237062,0.00575647,0.00168803,0.00375648,0.000545352,0.00015795,5.1657e-05,0.00638312,0.00884472,0.0383399,0.00638477
our_bcd,1/0034,1,4,1477.37,3,3,1,16,192,4,0.0820053,0.00271837,0.10019,0.0148385,0.00412721,0.000771214,0.00655763,1.94e-07,0.00719726,0.125507,0.212418,0.0071983
our_tcd,1/0034,1,4,1542.69,3,3,1,28,648,6,0.107274,0.00962539,0.128422,0.0237732,0.00554045,0.00129517,0.012794,1.19e-07,0.0104079,0.175813,0.289933,0.0104088
one_dir_gkma,1/0034,1,4,1480.01,3,3,1,4,12,4,0.07938,0.000192566,0.00750065,0.00162066,0.00412521,0.000782996,0.000139317,6.6e-08,0.00675256,0.0103766,0.0946773,0.00675346
gtsp_exact,1/0034,1,4,1477.37,3,3,1,16,192,4,0.0787155,0.00268625,0.100118,0.0148537,0.00417807,0.000792876,0.00653467,5.773e-05,0.0488284,0.125388,0.209139,0.0488294
one_dir_exact,1/0034,1,4,1480.01,3,3,1,4,12,4,0.0790836,0.000192573,0.00750253,0.0016261,0.00417598,0.000781173,0.000139274,4.4731e-05,0.00614497,0.0103967,0.0944951,0.00614583
our_bcd,1/0035,1,6,1448.01,3,3,1,18,240,4,0.0576949,0.00392975,0.0823334,0.0171866,0.00444339,0.00084525,0.00817774,1.2e-07,0.00607634,0.113132,0.176127,0.00607743
our_tcd,1/0035,1,6,1580.58,3,3,1,48,1992,8,0.0736421,0.0327579,0.159078,0.0385022,0.00717563,0.00217166,0.0206447,1.11e-07,0.0130822,0.252707,0.335703,0.0130833
one_dir_gkma,1/0035,1,6,1472.5,3,3,1,4,12,4,0.0672821,0.000218363,0.00998508,0.00202914,0.00575729,0.000947052,0.00016611,1.51e-07,0.00674165,0.0144593,0.0884602,0.00674257
gtsp_exact,1/0035,1,6,1448.01,3,3,1,18,240,4,0.0542431,0.00490322,0.0964795,0.0212152,0.00450706,0.000828478,0.00938308,8.1514e-05,0.0646184,0.133767,0.193445,0.0646205
one_dir_exact,1/0035,1,6,1472.5,3,3,1,4,12,4,0.0607182,0.000227053,0.0103496,0.00221154,0.00525896,0.000853847,0.000167818,5.0444e-05,0.00671375,0.0150504,0.081948,0.00671518
our_bcd,1/0036,1,4,1531.34,3,3,1,16,192,4,0.041581,0.00308118,0.0966975,0.0173582,0.00396538,0.00073024,0.00539932,1.07e-07,0.00662686,0.124011,0.170298,0.00662798
our_tcd,1/0036,1,4,1562.32,3,3,1,26,560,6,0.0390113,0.00829484,0.109099,0.0255928,0.005061,0.00165034,0.00915509,9e-08,0.00849588,0.153582,0.199323,0.00849677
one_dir_gkma,1/0036,1,4,1554.27,3,3,1,4,12,4,0.0327936,0.000212469,0.00998608,0.00183176,0.00376472,0.000570642,0.000147489,9.2e-08,0.00680805,0.0132148,0.050354,0.00680896
gtsp_exact,1/0036,1,4,1531.34,3,3,1,16,192,4,0.0311919,0.00280761,0.0912661,0.0158046,0.00372216,0.000568521,0.00511694,5.5239e-05,0.049162,0.117637,0.153183,0.0491633
one_dir_exact,1/0036,1,4,1554.27,3,3,1,4,12,4,0.0316645,0.000210049,0.0101776,0.00195814,0.00372118,0.000566143,0.000148821,4.7181e-05,0.00636262,0.0134892,0.0494946,0.00636363
our_bcd,1/0037,1,4,1458.13,3,3,1,18,240,4,0.0492271,0.00383049,0.0790249,0.0159012,0.00393157,0.00057502,0.00680786,2.35e-07,0.00664492,0.106866,0.160615,0.00664952
our_tcd,1/0037,1,4,1475.81,3,3,1,40,1280,6,0.0532359,0.0202585,0.10857,0.0244182,0.00492354,0.00125461,0.0134199,1.97e-07,0.0116666,0.167979,0.227404,0.0116678
one_dir_gkma,1/0037,1,4,1470.37,3,3,1,4,12,4,0.0459627,0.000211705,0.00732178,0.00160728,0.00381595,0.00056879,0.000144835,1.12e-07,0.00672175,0.010229,0.0605824,0.00672269
gtsp_exact,1/0037,1,4,1458.13,3,3,1,18,240,4,0.0462474,0.00377951,0.0770257,0.0150097,0.00380299,0.000568525,0.0065747,7.1348e-05,0.0609624,0.103568,0.15427,0.0609637
one_dir_exact,1/0037,1,4,1470.37,3,3,1,4,12,4,0.044899,0.00021256,0.00714248,0.00158058,0.00378547,0.000548905,0.00014387,4.5194e-05,0.00619216,0.0100003,0.059289,0.00619319
our_bcd,1/0038,1,4,1529.95,3,3,1,16,192,4,0.037917,0.00292711,0.100096,0.0158375,0.00398737,0.00116789,0.00683899,2.41e-07,0.00771679,0.127124,0.170205,0.00771819
our_tcd,1/0038,1,4,1539.62,3,3,1,26,560,6,0.0474961,0.00824455,0.127005,0.0247566,0.00538423,0.001346,0.0111794,2.02e-07,0.00960796,0.172511,0.226744,0.00960885
one_dir_gkma,1/0038,1,4,1540.74,3,3,1,4,12,4,0.0355973,0.000208141,0.00816718,0.0017411,0.00441165,0.000794325,0.000147117,5.9e-08,0.00663253,0.0112737,0.0520946,0.00663956
gtsp_exact,1/0038,1,4,1529.95,3,3,1,16,192,4,0.0357046,0.0027439,0.101777,0.0156029,0.00439419,0.000808352,0.00613445,5.6004e-05,0.0488866,0.127529,0.1685,0.0488876
one_dir_exact,1/0038,1,4,1540.74,3,3,1,4,12,4,0.0356595,0.000209768,0.00820685,0.00174461,0.004344,0.000772389,0.000149949,4.5059e-05,0.00626428,0.0113243,0.0521531,0.00626521
our_bcd,1/0039,1,4,1466.34,3,3,1,16,192,4,0.0289132,0.00284615,0.0827796,0.0155068,0.00399684,0.000791986,0.00699133,1.37e-07,0.00631981,0.109287,0.143004,0.00632104
our_tcd,1/0039,1,4,1532.78,3,3,1,32,832,6,0.0346487,0.0128236,0.129602,0.0253037,0.00714252,0.00134646,0.0129932,6.3e-08,0.00988418,0.182295,0.225443,0.00988582
one_dir_gkma,1/0039,1,4,1527.75,3,3,1,4,12,4,0.0277724,0.00022979,0.00952275,0.00174221,0.0041285,0.000808461,0.000155147,1.18e-07,0.00676623,0.0126209,0.0453379,0.00676707
gtsp_exact,1/0039,1,4,1466.34,3,3,1,16,192,4,0.0270022,0.00282368,0.0832642,0.0155002,0.00416086,0.000803029,0.00691325,5.5954e-05,0.0499664,0.109711,0.141748,0.049968
one_dir_exact,1/0039,1,4,1527.75,3,3,1,4,12,4,0.0273335,0.00023117,0.0098346,0.00180494,0.00417882,0.000805385,0.000155631,4.7136e-05,0.00630963,0.0130375,0.0454156,0.00631549
our_bcd,1/0040,1,4,1454.2,3,3,1,22,360,4,0.0596328,0.00502279,0.132353,0.0182068,0.00685586,0.00130295,0.00923772,1.86e-07,0.00863138,0.166233,0.234032,0.00863232
our_tcd,1/0040,1,4,1531.69,3,3,1,32,840,6,0.0722969,0.0127529,0.101583,0.0264946,0.00489453,0.00144621,0.0120219,1.25e-07,0.0110435,0.154252,0.2329,0.0110444
one_dir_gkma,1/0040,1,4,1511.38,3,3,1,4,12,4,0.0581767,0.000214359,0.0143833,0.00161675,0.00685779,0.00123239,0.000164267,1.99e-07,0.00675096,0.0173244,0.0836038,0.00675199
gtsp_exact,1/0040,1,4,1454.2,3,3,1,22,360,4,0.0570976,0.00520207,0.131839,0.0179243,0.00685289,0.00122647,0.00936573,5.9628e-05,0.0880225,0.165609,0.230853,0.0880236
one_dir_exact,1/0040,1,4,1511.38,3,3,1,4,12,4,0.0566352,0.000212357,0.0140556,0.0015683,0.00685719,0.00128017,0.000170259,4.4396e-05,0.00620805,0.0169528,0.081777,0.00620903
our_bcd,1/0041,1,4,1478.6,3,3,1,16,192,4,0.0380525,0.00300485,0.089143,0.0155838,0.0043011,0.000974385,0.00668231,2e-07,0.00684954,0.115632,0.158977,0.00685046
our_tcd,1/0041,1,4,1545.55,3,3,1,28,640,6,0.0438142,0.00984078,0.136805,0.0245019,0.00542243,0.00132532,0.0128322,1.75e-07,0.0102579,0.185369,0.235945,0.0102626
one_dir_gkma,1/0041,1,4,1547.83,3,3,1,4,12,4,0.0355839,0.000211706,0.00838462,0.00163474,0.00464498,0.00079083,0.000153506,8.9e-08,0.00664545,0.0113504,0.0523791,0.00664646
gtsp_exact,1/0041,1,4,1478.6,3,3,1,16,192,4,0.0355613,0.00311144,0.0905132,0.0163203,0.00452601,0.0008211,0.00683027,6.0519e-05,0.0502269,0.118198,0.159175,0.0502285
one_dir_exact,1/0041,1,4,1547.83,3,3,1,4,12,4,0.0352346,0.000216666,0.00921339,0.0020485,0.0045866,0.000792048,0.000167746,4.7557e-05,0.00639482,0.0126289,0.0533055,0.00639878
our_bcd,1/0042,1,4,1480.83,3,3,1,16,192,4,0.0478133,0.00281944,0.083968,0.0159262,0.00365254,0.00054471,0.00584611,1.56e-07,0.00703881,0.109715,0.161736,0.00703977
our_tcd,1/0042,1,4,1555.7,3,3,1,38,1136,6,0.0527238,0.0168547,0.105631,0.0262856,0.00486185,0.00124806,0.0128922,1.17e-07,0.00981272,0.163038,0.221883,0.009814
one_dir_gkma,1/0042,1,4,1538.65,3,3,1,4,12,4,0.0444961,0.000213793,0.00878473,0.00173535,0.00371391,0.000554625,0.000153617,1.09e-07,0.00684698,0.0118118,0.0605875,0.00684875
gtsp_exact,1/0042,1,4,1480.83,3,3,1,16,192,4,0.046737,0.00281148,0.0849826,0.0158818,0.00375873,0.000574176,0.00577115,5.5808e-05,0.0499939,0.110625,0.161763,0.0499983
one_dir_exact,1/0042,1,4,1538.65,3,3,1,4,12,4,0.0460015,0.000211353,0.00870733,0.00166226,0.00373596,0.000554256,0.000152846,4.4749e-05,0.00621589,0.0116802,0.0620235,0.00621677
our_bcd,1/0043,1,8,1524.83,3,3,1,28,640,6,0.0798662,0.0122929,0.131096,0.0348253,0.00680402,0.00176582,0.0145724,1.38e-07,0.00851258,0.194884,0.283328,0.00851351
our_tcd,1/0043,1,8,1676.05,3,3,1,48,2048,10,0.105151,0.0391106,0.218903,0.0597852,0.00915371,0.00358888,0.0274641,4.24e-07,0.0179967,0.347566,0.465474,0.0179983
one_dir_gkma,1/0043,1,8,1535.34,3,3,1,6,30,6,0.0779484,0.000671831,0.0130989,0.00344711,0.00660273,0.00172449,0.000297794,6.7e-08,0.00820908,0.0192407,0.105529,0.00820999
gtsp_exact,1/0043,1,8,1524.83,3,3,1,28,640,6,0.076905,0.0122354,0.131689,0.0348913,0.0066268,0.00173853,0.0144462,0.000410338,2.20689,0.195346,0.281032,2.2069
one_dir_exact,1/0043,1,8,1535.34,3,3,1,6,30,6,0.0803164,0.000678178,0.0130318,0.0034135,0.00663117,0.00176445,0.000293272,0.000318865,0.185421,0.0191589,0.108205,0.185422
our_bcd,1/0044,1,6,1507.58,3,3,1,20,296,4,0.078977,0.00492096,0.108445,0.0178279,0.00431889,0.000803669,0.00758505,1.46e-07,0.00719538,0.140312,0.224423,0.00719644
our_tcd,1/0044,1,6,1599.34,3,3,1,44,1664,8,0.0933661,0.0276402,0.181233,0.038495,0.00848755,0.00217838,0.0197443,1.67e-07,0.0147728,0.269402,0.373443,0.0147738
one_dir_gkma,1/0044,1,6,1544.9,3,3,1,4,12,4,0.0758234,0.000268636,0.0118806,0.00190029,0.00444193,0.000840559,0.000165322,4.1e-08,0.00673739,0.0155385,0.096653,0.00673832
gtsp_exact,1/0044,1,6,1507.58,3,3,1,20,296,4,0.0776583,0.00485855,0.106832,0.0167851,0.00432666,0.000817918,0.00750332,5.9297e-05,0.0734273,0.137446,0.220319,0.0734284
one_dir_exact,1/0044,1,6,1544.9,3,3,1,4,12,4,0.0778462,0.00029259,0.0134723,0.00215075,0.00455604,0.00137461,0.000179587,4.6692e-05,0.00653256,0.0173971,0.101241,0.00653394
our_bcd,1/0045,1,8,1481.5,3,3,1,16,192,4,0.093885,0.0036045,0.111765,0.0217527,0.00462083,0.000761616,0.0080634,1.83e-07,0.00757271,0.147391,0.246666,0.00757361
our_tcd,1/0045,1,8,1566.34,3,3,1,52,2400,10,0.110253,0.0470716,0.14248,0.0607546,0.00785368,0.00324698,0.0219421,3.15e-07,0.0218844,0.274586,0.395953,0.0218873
one_dir_gkma,1/0045,1,8,1559.81,3,3,1,4,12,4,0.083227,0.000278212,0.0161988,0.00222924,0.00453288,0.000755623,0.000197715,8.1e-08,0.00734918,0.0206795,0.109209,0.00735032
gtsp_exact,1/0045,1,8,1481.5,3,3,1,16,192,4,0.0916018,0.00359104,0.106244,0.0199886,0.00460499,0.000776353,0.00793064,5.5107e-05,0.048915,0.139705,0.23675,0.048916
one_dir_exact,1/0045,1,8,1559.81,3,3,1,4,12,4,0.0844881,0.000262072,0.0153957,0.00206199,0.00442842,0.000725564,0.000176397,4.4651e-05,0.00631604,0.0196163,0.10931,0.00631696
our_bcd,1/0046,1,4,1496.15,3,3,1,16,192,4,0.0560091,0.00284316,0.121694,0.0155425,0.00393994,0.000771674,0.00656199,1.23e-07,0.00625474,0.147853,0.208587,0.00626097
our_tcd,1/0046,1,4,1534.6,3,3,1,28,640,6,0.0608971,0.0096647,0.146185,0.0255463,0.00531327,0.00134388,0.012601,1.38e-07,0.0091324,0.195332,0.262901,0.00913332
one_dir_gkma,1/0046,1,4,1575.68,3,3,1,4,12,4,0.0529927,0.000218772,0.0138965,0.00170859,0.00399261,0.000774664,0.000149687,6.2e-08,0.00694602,0.0169599,0.0747271,0.0069473
gtsp_exact,1/0046,1,4,1496.15,3,3,1,16,192,4,0.0530645,0.00282639,0.122693,0.0156644,0.00400253,0.000804919,0.00654495,6.5655e-05,0.0489321,0.149023,0.206971,0.0489332
one_dir_exact,1/0046,1,4,1575.68,3,3,1,4,12,4,0.052645,0.000216692,0.0139347,0.00171385,0.00399284,0.00078135,0.000149674,4.3938e-05,0.00625073,0.016995,0.0744685,0.00625177
our_bcd,1/0047,1,4,1512.4,3,3,1,22,352,4,0.0624382,0.00543943,0.122669,0.0147269,0.0037871,0.000555911,0.00736547,1.2e-07,0.00745762,0.15135,0.218138,0.00745854
our_tcd,1/0047,1,4,1501.33,3,3,1,28,648,6,0.0770211,0.0101661,0.117494,0.0240918,0.00492838,0.00124285,0.0113059,2.15e-07,0.00906657,0.164475,0.247683,0.00906741
one_dir_gkma,1/0047,1,4,1543.07,3,3,1,4,12,4,0.0628064,0.000325267,0.0237679,0.00234793,0.00534495,0.000792202,0.000207124,2.36e-07,0.0100549,0.0282115,0.0971679,0.0100593
gtsp_exact,1/0047,1,4,1512.4,3,3,1,22,352,4,0.0724527,0.00561029,0.127463,0.0164707,0.00386244,0.000579685,0.00743019,9.2239e-05,0.0876554,0.15835,0.235345,0.0876568
one_dir_exact,1/0047,1,4,1543.07,3,3,1,4,12,4,0.0603186,0.000231161,0.015843,0.00156161,0.00377125,0.00054821,0.000143036,4.5075e-05,0.00620162,0.0187487,0.0834396,0.00620249
our_bcd,1/0048,1,4,1526.54,3,3,1,16,192,4,0.0260915,0.00295542,0.0999127,0.0148095,0.00422162,0.000799495,0.00629043,1.81e-07,0.00681789,0.125186,0.156313,0.00681876
our_tcd,1/0048,1,4,1591.47,3,3,1,34,928,6,0.0310417,0.0141899,0.142686,0.0240294,0.00538445,0.00132211,0.0140077,9.6e-08,0.0116601,0.196308,0.234065,0.0116612
one_dir_gkma,1/0048,1,4,1555.52,3,3,1,4,12,4,0.0236902,0.000218166,0.0098114,0.00167487,0.00398469,0.000728776,0.000154716,9e-08,0.00667269,0.0129337,0.041344,0.0066736
gtsp_exact,1/0048,1,4,1526.54,3,3,1,16,192,4,0.0243811,0.00292624,0.0992586,0.0146215,0.0040045,0.000800292,0.00627625,8.2663e-05,0.0485571,0.124242,0.153524,0.0485581
one_dir_exact,1/0048,1,4,1555.52,3,3,1,4,12,4,0.0235799,0.00021528,0.00990512,0.00168116,0.00402387,0.000732369,0.000151955,4.8563e-05,0.0061893,0.0130015,0.0413958,0.00619706
our_bcd,1/0049,1,6,1456.61,3,3,1,18,240,4,0.0468504,0.00440226,0.103047,0.0185773,0.00417187,0.000571505,0.00887135,1.01e-07,0.00770534,0.136629,0.18823,0.00770626
our_tcd,1/0049,1,6,1511.42,3,3,1,38,1248,8,0.0622291,0.023056,0.14823,0.0371804,0.00636155,0.00206092,0.0158369,9.4e-08,0.0141548,0.226132,0.29679,0.0141557
one_dir_gkma,1/0049,1,6,1528.46,3,3,1,4,12,4,0.0440036,0.000269149,0.0110784,0.00174826,0.00423466,0.000603834,0.000172822,4.6e-08,0.00681154,0.0147786,0.0636346,0.00681239
gtsp_exact,1/0049,1,6,1456.61,3,3,1,18,240,4,0.0438737,0.00436179,0.103551,0.0184866,0.00423351,0.000601384,0.00889532,8.174e-05,0.0610166,0.137021,0.185822,0.0610177
one_dir_exact,1/0049,1,6,1528.46,3,3,1,4,12,4,0.0436789,0.000268363,0.0109818,0.00172582,0.00419552,0.000606228,0.000173835,4.4423e-05,0.00623997,0.0146157,0.0631471,0.00624088
our_bcd,1/0050,1,14,1510.26,3,3,1,18,240,4,0.260309,0.00702588,0.166712,0.0272079,0.00545257,0.000945466,0.0167227,1.5e-07,0.00749188,0.221223,0.487944,0.00749279
our_tcd,1/0050,1,14,1768.69,3,3,1,88,7192,16,0.382365,0.20664,0.344255,0.104537,0.0127654,0.00745076,0.0641552,1.29e-07,0.0357745,0.723456,1.12605,0.0357788
one_dir_gkma,1/0050,1,14,1510.34,3,3,1,4,12,4,0.252422,0.000336226,0.0149499,0.00229255,0.00523374,0.00086555,0.000231215,6e-08,0.00687861,0.0208815,0.279409,0.00687944
gtsp_exact,1/0050,1,14,1510.26,3,3,1,18,240,4,0.253216,0.0067964,0.165726,0.0271648,0.00521344,0.000863556,0.0165302,9.4058e-05,0.0623334,0.219481,0.478873,0.062335
one_dir_exact,1/0050,1,14,1510.34,3,3,1,4,12,4,0.253426,0.000332734,0.0149696,0.00229608,0.00519556,0.000857922,0.000233058,4.3928e-05,0.00653666,0.0208989,0.280432,0.00653765
our_bcd,1/0051,1,4,1530.2,3,3,1,20,288,4,0.0321414,0.00415662,0.0774211,0.0141394,0.00450979,0.000757057,0.00696426,2.15e-07,0.00764635,0.10388,0.1413,0.00764736
our_tcd,1/0051,1,4,1570.12,3,3,1,36,1056,6,0.0351282,0.0155207,0.108413,0.0233274,0.00596858,0.00134367,0.0137228,1.34e-07,0.0122788,0.162148,0.204596,0.0122797
one_dir_gkma,1/0051,1,4,1536.91,3,3,1,4,12,4,0.026969,0.000218005,0.0081263,0.00166458,0.0041027,0.000752114,0.000159153,1.62e-07,0.006692,0.0111338,0.0429741,0.00669292
gtsp_exact,1/0051,1,4,1530.2,3,3,1,20,288,4,0.0275849,0.00420682,0.0770023,0.0140277,0.00399527,0.00078646,0.0068144,5.9404e-05,0.0731869,0.10311,0.135547,0.0731883
one_dir_exact,1/0051,1,4,1536.91,3,3,1,4,12,4,0.0271091,0.000214779,0.00814389,0.00171924,0.00409365,0.000784683,0.000157644,4.8157e-05,0.00621024,0.0112079,0.0432513,0.00621113
our_bcd,1/0052,1,5,1458.58,3,3,1,16,192,4,0.0634559,0.00307229,0.0949329,0.0168066,0.00413739,0.00078691,0.00664741,1.42e-07,0.00733228,0.122902,0.19129,0.0073332
our_tcd,1/0052,1,5,1498.19,3,3,1,42,1472,7,0.0738851,0.0246512,0.140649,0.0309983,0.00617667,0.00173762,0.0173313,2.58e-07,0.0116878,0.215174,0.296984,0.0116887
one_dir_gkma,1/0052,1,5,1484.91,3,3,1,4,12,4,0.0620323,0.000232681,0.00912199,0.00188562,0.0041148,0.000795298,0.00016034,7.8e-08,0.00668888,0.0126107,0.0795631,0.00668969
gtsp_exact,1/0052,1,5,1458.58,3,3,1,16,192,4,0.0617195,0.00308899,0.095233,0.016713,0.00415653,0.00079294,0.00659229,5.7003e-05,0.0486568,0.123056,0.189789,0.0486579
one_dir_exact,1/0052,1,5,1484.91,3,3,1,4,12,4,0.0619843,0.00023353,0.0094065,0.00199336,0.00427766,0.000822637,0.000163885,4.5161e-05,0.0062772,0.0130921,0.080235,0.00627822
our_bcd,1/0053,1,4,1473.01,3,3,1,20,296,4,0.035329,0.00449652,0.0728943,0.0149064,0.0045866,0.000786341,0.00772998,1.27e-07,0.00738458,0.101193,0.141908,0.0073856
our_tcd,1/0053,1,4,1536.29,3,3,1,32,832,6,0.0405542,0.0128097,0.129819,0.0240297,0.00557583,0.00136497,0.0138221,1.28e-07,0.0108032,0.18167,0.229172,0.0108041
one_dir_gkma,1/0053,1,4,1530.45,3,3,1,4,12,4,0.0330442,0.000270496,0.00838646,0.00185015,0.00400512,0.00079014,0.000144456,6.1e-08,0.006762,0.0117399,0.049589,0.00676289
gtsp_exact,1/0053,1,4,1473.01,3,3,1,20,296,4,0.0330492,0.00450068,0.0737475,0.01487,0.00402619,0.000794956,0.0076652,6.1221e-05,0.0727569,0.102041,0.139988,0.0727619
one_dir_exact,1/0053,1,4,1530.45,3,3,1,4,12,4,0.033518,0.000270642,0.00839183,0.00168783,0.00408212,0.000802563,0.000142367,4.7048e-05,0.0062103,0.0115963,0.0500582,0.00621124
our_bcd,1/0054,1,4,1491.17,3,3,1,16,192,4,0.0287549,0.00281103,0.086885,0.0150909,0.00360758,0.000555276,0.00499597,1.22e-07,0.00705661,0.111018,0.143943,0.00705752
our_tcd,1/0054,1,4,1547.8,3,3,1,32,832,6,0.0336471,0.0126424,0.105364,0.0239413,0.00510149,0.00121836,0.0110871,1.17e-07,0.0102085,0.154441,0.194429,0.0102094
one_dir_gkma,1/0054,1,4,1499.37,3,3,1,4,12,4,0.0261345,0.000205546,0.00991366,0.00182179,0.00381571,0.000568058,0.000142713,1.56e-07,0.00668044,0.0130634,0.0435928,0.00668148
gtsp_exact,1/0054,1,4,1491.17,3,3,1,16,192,4,0.026698,0.00273452,0.0848786,0.0147081,0.00366645,0.00057117,0.00488698,5.616e-05,0.0488479,0.108338,0.139337,0.0488488
one_dir_exact,1/0054,1,4,1499.37,3,3,1,4,12,4,0.02587,0.000204111,0.00990677,0.00183425,0.00371346,0.000516027,0.000142456,4.8636e-05,0.00622494,0.0131196,0.0432744,0.00622584
our_bcd,1/0055,1,5,1474.6,3,3,1,16,192,4,0.0564584,0.00322413,0.0908347,0.0156472,0.004035,0.000551644,0.00629159,1.35e-07,0.00738098,0.117428,0.178486,0.00738717
our_tcd,1/0055,1,5,1599.75,3,3,1,38,1200,7,0.0674275,0.0204423,0.149733,0.0292945,0.00571804,0.00159145,0.0155516,1.44e-07,0.0123783,0.216496,0.291244,0.0123793
one_dir_gkma,1/0055,1,5,1517.26,3,3,1,4,12,4,0.0541901,0.000249272,0.00892442,0.00165921,0.00413474,0.000584277,0.000160576,5.9e-08,0.00668579,0.0121827,0.0710986,0.00668659
gtsp_exact,1/0055,1,5,1474.6,3,3,1,16,192,4,0.0540325,0.00319398,0.0888676,0.0153482,0.00409888,0.000577485,0.00624933,6.198e-05,0.0495263,0.115028,0.173814,0.0495274
one_dir_exact,1/0055,1,5,1517.26,3,3,1,4,12,4,0.0541706,0.000248661,0.00884561,0.00165295,0.004074,0.000574036,0.000160643,7.0765e-05,0.0062175,0.0120942,0.0709903,0.00621845
our_bcd,1/0056,1,4,1480.86,3,3,1,16,192,4,0.0401469,0.00290006,0.0809976,0.0147644,0.00395638,0.000795967,0.00646995,2.27e-07,0.00752269,0.106416,0.151323,0.00752413
our_tcd,1/0056,1,4,1539.54,3,3,1,33,892,6,0.0497762,0.0141392,0.115525,0.0236217,0.00518592,0.00124339,0.0124759,2e-07,0.0100274,0.166936,0.223156,0.0100283
one_dir_gkma,1/0056,1,4,1535.1,3,3,1,4,12,4,0.0370504,0.000214237,0.00895186,0.00154531,0.00458577,0.000838467,0.000144242,6.4e-08,0.00666338,0.011826,0.0543191,0.00666998
gtsp_exact,1/0056,1,4,1480.86,3,3,1,16,192,4,0.0369592,0.00283312,0.081314,0.0144462,0.00436877,0.000847039,0.00647132,5.71e-05,0.0489419,0.106212,0.148453,0.0489429
one_dir_exact,1/0056,1,4,1535.1,3,3,1,4,12,4,0.0369694,0.000213993,0.00900324,0.00154517,0.00440942,0.000845219,0.00014379,7.5142e-05,0.00614581,0.0118757,0.054184,0.00614672
our_bcd,1/0057,1,4,1492.31,3,3,1,16,192,4,0.039507,0.00287593,0.103624,0.0152466,0.00401005,0.000795394,0.00579432,2.84e-07,0.00633339,0.128715,0.173042,0.00633432
our_tcd,1/0057,1,4,1530.27,3,3,1,24,480,6,0.0445624,0.00723369,0.140486,0.0244522,0.00544156,0.0013464,0.0118051,6.4e-08,0.0085867,0.185254,0.236612,0.00858779
one_dir_gkma,1/0057,1,4,1500.83,3,3,1,4,12,4,0.0369037,0.000200011,0.00954329,0.00176488,0.00446408,0.000823044,0.000154641,6.3e-08,0.00666463,0.0126308,0.0548298,0.00666556
gtsp_exact,1/0057,1,4,1492.31,3,3,1,16,192,4,0.0373624,0.00284106,0.105162,0.0152604,0.00416798,0.000789609,0.00575519,5.7141e-05,0.0486517,0.130471,0.17287,0.0486526
one_dir_exact,1/0057,1,4,1500.83,3,3,1,4,12,4,0.0368356,0.00019988,0.00972044,0.00181006,0.00444454,0.000841051,0.000146816,7.676e-05,0.00619468,0.0128859,0.0551029,0.00620061
our_bcd,1/0058,1,4,1479.79,3,3,1,16,192,4,0.0391629,0.00283892,0.0955453,0.0153446,0.00377368,0.000781646,0.00501103,1.53e-07,0.00603429,0.119902,0.163635,0.00603515
our_tcd,1/0058,1,4,1533.71,3,3,1,24,480,6,0.0445363,0.00709172,0.115967,0.0244663,0.00492884,0.00126819,0.0085661,2.24e-07,0.00933525,0.157371,0.208112,0.00933609
one_dir_gkma,1/0058,1,4,1529.86,3,3,1,4,12,4,0.0360571,0.000209181,0.00951588,0.00172621,0.00426089,0.000575528,0.000145508,2.38e-07,0.00667049,0.0125879,0.0535016,0.00667145
gtsp_exact,1/0058,1,4,1479.79,3,3,1,16,192,4,0.0359778,0.00280083,0.0958118,0.0151266,0.00415812,0.000568917,0.00498461,5.6481e-05,0.0488119,0.119886,0.16066,0.0488129
one_dir_exact,1/0058,1,4,1529.86,3,3,1,4,12,4,0.0360685,0.000210101,0.00935891,0.00165402,0.00416281,0.000570323,0.000144978,7.5292e-05,0.00626285,0.0123638,0.0532494,0.00626376
our_bcd,1/0059,1,4,1483.93,3,3,1,18,240,4,0.0304828,0.00377344,0.075923,0.0152329,0.00374104,0.000567557,0.00646649,1.83e-07,0.00788304,0.102533,0.137338,0.00788399
our_tcd,1/0059,1,4,1546.7,3,3,1,24,480,6,0.0347065,0.00730767,0.107192,0.0243011,0.00530076,0.00126008,0.00896687,1.37e-07,0.00950155,0.148986,0.190265,0.00950683
